,Entity,Year,Coal Consumption - EJ,Gas Consumption - EJ,Geo Biomass Other - TWh,Hydro Generation - TWh,Nuclear Generation - TWh,Solar Generation - TWh,Wind Generation -TWh,Oil Consumption - EJ
2779,Morocco,1999,0,0,0,0,0,0,0,0
2780,Morocco,2000,0,0,0,0,0,0,0,0
2781,Morocco,2001,0,0,0,0,0,0,0,0
2782,Morocco,2002,0,0,0,0,0,0,0,0
2783,Morocco,2003,0,0,0,1,0,0,0,0
2784,Morocco,2004,0,0,0,1,0,0,0,0
2785,Morocco,2005,0,0,0,0,0,0,0,0
2786,Morocco,2006,0,0,0,0,0,0,0,0
2787,Morocco,2007,0,0,0,0,0,0,0,0
2788,Morocco,2008,0,0,0,0,0,0,0,0
2789,Morocco,2009,0,0,0,2,0,0,0,0
2790,Morocco,2010,0,0,0,3,0,0,0,0
2791,Morocco,2011,0,0,0,2,0,0,0,0
2792,Morocco,2012,0,0,0,1,0,0,0,0
2793,Morocco,2013,0,0,0,2,0,0,1,0
2794,Morocco,2014,0,0,0,1,0,0,1,0
2795,Morocco,2015,0,0,0,1,0,0,2,0
2796,Morocco,2016,0,0,0,1,0,0,3,0
2797,Morocco,2017,0,0,0,1,0,0,3,0
2798,Morocco,2018,0,0,0,1,0,0,3,0
2799,Morocco,2019,0,0,0,1,0,1,4,0
2800,Netherlands,1965,0,0,0,0,0,0,0,1
2801,Netherlands,1966,0,0,0,0,0,0,0,1
2802,Netherlands,1967,0,0,0,0,0,0,0,1
2803,Netherlands,1968,0,0,0,0,0,0,0,1
2804,Netherlands,1969,0,0,0,0,0,0,0,1
2805,Netherlands,1970,0,0,0,0,0,0,0,1
2806,Netherlands,1971,0,0,0,0,0,0,0,1
2807,Netherlands,1972,0,1,0,0,0,0,0,1
2808,Netherlands,1973,0,1,0,0,1,0,0,1
2809,Netherlands,1974,0,1,0,0,3,0,0,1
2810,Netherlands,1975,0,1,0,0,3,0,0,1
2811,Netherlands,1976,0,1,0,0,3,0,0,1
2812,Netherlands,1977,0,1,0,0,3,0,0,1
2813,Netherlands,1978,0,1,1,0,4,0,0,1
2814,Netherlands,1979,0,1,1,0,3,0,0,1
2815,Netherlands,1980,0,1,1,0,4,0,0,1
2816,Netherlands,1981,0,1,1,0,3,0,0,1
2817,Netherlands,1982,0,1,0,0,3,0,0,1
2818,Netherlands,1983,0,1,0,0,3,0,0,1
2819,Netherlands,1984,0,1,0,0,3,0,0,1
2820,Netherlands,1985,0,1,0,0,3,0,0,1
2821,Netherlands,1986,0,1,0,0,4,0,0,1
2822,Netherlands,1987,0,1,0,0,3,0,0,1
2823,Netherlands,1988,0,1,0,0,3,0,0,1
2824,Netherlands,1989,0,1,0,0,4,0,0,1
2825,Netherlands,1990,0,1,0,0,3,0,0,1
2826,Netherlands,1991,0,1,0,0,3,0,0,1
2827,Netherlands,1992,0,1,0,0,3,0,0,1
2828,Netherlands,1993,0,1,0,0,3,0,0,1
2829,Netherlands,1994,0,1,0,0,3,0,0,1
2830,Netherlands,1995,0,1,1,0,4,0,0,1
2831,Netherlands,1996,0,1,1,0,4,0,0,1
2832,Netherlands,1997,0,1,1,0,2,0,0,1
2833,Netherlands,1998,0,1,1,0,3,0,0,1
2834,Netherlands,1999,0,1,1,0,3,0,0,1
2835,Netherlands,2000,0,1,2,0,3,0,0,1
2836,Netherlands,2001,0,1,2,0,3,0,0,1
2837,Netherlands,2002,0,1,2,0,3,0,0,1
2838,Netherlands,2003,0,1,2,0,4,0,1,1
2839,Netherlands,2004,0,1,3,0,3,0,1,1
2840,Netherlands,2005,0,1,5,0,3,0,2,2
2841,Netherlands,2006,0,1,5,0,3,0,2,2
2842,Netherlands,2007,0,1,4,0,4,0,3,2
2843,Netherlands,2008,0,1,5,0,4,0,4,1
2844,Netherlands,2009,0,1,6,0,4,0,4,1
2845,Netherlands,2010,0,1,7,0,3,0,3,1
2846,Netherlands,2011,0,1,7,0,4,0,5,1
2847,Netherlands,2012,0,1,7,0,3,0,4,1
2848,Netherlands,2013,0,1,5,0,2,0,5,1
2849,Netherlands,2014,0,1,5,0,4,0,5,1
2850,Netherlands,2015,0,1,4,0,4,1,7,1
2851,Netherlands,2016,0,1,4,0,3,1,8,1
2852,Netherlands,2017,0,1,4,0,3,2,10,1
2853,Netherlands,2018,0,1,4,0,3,3,10,1
2854,Netherlands,2019,0,1,5,0,3,5,11,1
2855,New Zealand,1965,0,0,1,10,0,0,0,0
2856,New Zealand,1966,0,0,1,10,0,0,0,0
2857,New Zealand,1967,0,0,1,11,0,0,0,0
2858,New Zealand,1968,0,0,1,11,0,0,0,0
2859,New Zealand,1969,0,0,1,11,0,0,0,0
2860,New Zealand,1970,0,0,1,12,0,0,0,0
2861,New Zealand,1971,0,0,1,14,0,0,0,0
2862,New Zealand,1972,0,0,1,15,0,0,0,0
2863,New Zealand,1973,0,0,1,15,0,0,0,0
2864,New Zealand,1974,0,0,1,15,0,0,0,0
2865,New Zealand,1975,0,0,1,16,0,0,0,0
2866,New Zealand,1976,0,0,1,15,0,0,0,0
2867,New Zealand,1977,0,0,1,14,0,0,0,0
2868,New Zealand,1978,0,0,1,15,0,0,0,0
2869,New Zealand,1979,0,0,1,18,0,0,0,0
2870,New Zealand,1980,0,0,1,19,0,0,0,0
2871,New Zealand,1981,0,0,1,19,0,0,0,0
2872,New Zealand,1982,0,0,1,18,0,0,0,0
2873,New Zealand,1983,0,0,1,19,0,0,0,0
2874,New Zealand,1984,0,0,1,20,0,0,0,0
2875,New Zealand,1985,0,0,1,19,0,0,0,0
2876,New Zealand,1986,0,0,1,22,0,0,0,0
2877,New Zealand,1987,0,0,1,21,0,0,0,0
2878,New Zealand,1988,0,0,1,22,0,0,0,0
2879,New Zealand,1989,0,0,2,22,0,0,0,0
2880,New Zealand,1990,0,0,2,23,0,0,0,0
2881,New Zealand,1991,0,0,2,22,0,0,0,0
2882,New Zealand,1992,0,0,2,21,0,0,0,0
2883,New Zealand,1993,0,0,2,23,0,0,0,0
2884,New Zealand,1994,0,0,2,25,0,0,0,0
2885,New Zealand,1995,0,0,2,27,0,0,0,0
2886,New Zealand,1996,0,0,2,26,0,0,0,0
2887,New Zealand,1997,0,0,2,23,0,0,0,0
2888,New Zealand,1998,0,0,3,25,0,0,0,0
2889,New Zealand,1999,0,0,3,22,0,0,0,0
2890,New Zealand,2000,0,0,3,24,0,0,0,0
2891,New Zealand,2001,0,0,3,21,0,0,0,0
2892,New Zealand,2002,0,0,3,24,0,0,0,0
2893,New Zealand,2003,0,0,3,23,0,0,0,0
2894,New Zealand,2004,0,0,3,27,0,0,0,0
2895,New Zealand,2005,0,0,3,23,0,0,0,0
2896,New Zealand,2006,0,0,3,23,0,0,0,0
2897,New Zealand,2007,0,0,4,23,0,0,0,0
2898,New Zealand,2008,0,0,4,22,0,0,1,0
2899,New Zealand,2009,0,0,5,24,0,0,1,0
2900,New Zealand,2010,0,0,6,24,0,0,1,0
2901,New Zealand,2011,0,0,6,25,0,0,1,0
2902,New Zealand,2012,0,0,6,22,0,0,2,0
2903,New Zealand,2013,0,0,6,23,0,0,2,0
2904,New Zealand,2014,0,0,7,24,0,0,2,0
2905,New Zealand,2015,0,0,8,24,0,0,2,0
2906,New Zealand,2016,0,0,8,25,0,0,2,0
2907,New Zealand,2017,0,0,8,25,0,0,2,0
2908,New Zealand,2018,0,0,8,26,0,0,2,0
2909,New Zealand,2019,0,0,8,25,0,0,2,0
2910,North America,1965,12,16,13,325,3,0,0,26
2911,North America,1966,12,17,14,341,5,0,0,27
2912,North America,1967,12,18,14,372,8,0,0,29
2913,North America,1968,13,19,15,376,14,0,0,31
2914,North America,1969,13,21,16,420,15,0,0,32
2915,North America,1970,13,22,16,426,23,0,0,34
2916,North America,1971,12,23,16,449,44,0,0,35
2917,North America,1972,12,23,18,475,64,0,0,38
2918,North America,1973,13,23,20,489,103,0,0,40
2919,North America,1974,13,22,20,534,134,0,0,39
2920,North America,1975,13,21,20,523,194,0,0,38
2921,North America,1976,14,21,23,519,218,0,0,41
2922,North America,1977,15,21,25,465,290,0,0,43
2923,North America,1978,14,21,26,537,322,0,0,43
2924,North America,1979,15,22,28,548,303,0,0,42
2925,North America,1980,16,21,28,550,302,0,0,40
2926,North America,1981,16,21,30,557,327,0,0,37
2927,North America,1982,16,20,29,596,335,0,0,35
2928,North America,1983,17,19,33,625,357,0,0,35
2929,North America,1984,18,20,39,637,397,0,0,36
2930,North America,1985,18,19,39,619,464,0,0,36
2931,North America,1986,18,18,43,628,507,0,0,38
2932,North America,1987,19,19,49,590,556,0,0,38
2933,North America,1988,20,20,49,557,637,0,0,40
2934,North America,1989,20,21,57,590,636,0,2,40
2935,North America,1990,20,21,66,612,682,0,2,40
2936,North America,1991,20,22,70,617,733,0,2,39
2937,North America,1992,20,23,75,593,735,0,2,40
2938,North America,1993,21,23,78,628,740,0,3,40
2939,North America,1994,21,24,78,607,785,0,3,41
2940,North America,1995,21,25,76,672,814,0,3,41
2941,North America,1996,22,25,78,733,810,0,3,42
2942,North America,1997,22,26,79,731,754,0,3,43
2943,North America,1998,23,25,80,677,789,0,3,44
2944,North America,1999,23,26,81,694,849,0,4,45
2945,North America,2000,24,27,81,662,874,0,5,46
2946,North America,2001,23,25,82,570,894,0,7,46
2947,North America,2002,23,26,87,632,905,0,10,46
2948,North America,2003,24,26,87,625,888,0,12,46
2949,North America,2004,24,26,89,626,928,0,15,48
2950,North America,2005,24,26,89,656,925,0,19,48
2951,North America,2006,24,26,89,668,936,0,29,48
2952,North America,2007,24,27,91,638,952,1,38,48
2953,North America,2008,24,28,89,667,953,1,59,45
2954,North America,2009,21,27,89,666,940,2,81,43
2955,North America,2010,22,28,92,645,945,3,105,43
2956,North America,2011,21,29,93,728,934,5,133,43
2957,North America,2012,18,30,94,686,912,9,157,42
2958,North America,2013,19,32,99,686,945,17,184,43
2959,North America,2014,19,32,101,677,955,31,202,43
2960,North America,2015,16,33,101,659,951,42,228,43
2961,North America,2016,15,33,101,679,959,58,270,44
2962,North America,2017,15,33,101,723,958,82,299,44
2963,North America,2018,14,36,98,707,963,101,321,45
2964,North America,2019,12,38,96,676,963,125,354,44
2965,Norway,1965,0,0,0,49,0,0,0,0
2966,Norway,1966,0,0,0,48,0,0,0,0
2967,Norway,1967,0,0,0,53,0,0,0,0
2968,Norway,1968,0,0,0,60,0,0,0,0
2969,Norway,1969,0,0,0,57,0,0,0,0
2970,Norway,1970,0,0,0,57,0,0,0,0
2971,Norway,1971,0,0,0,63,0,0,0,0
2972,Norway,1972,0,0,0,67,0,0,0,0
2973,Norway,1973,0,0,0,72,0,0,0,0
2974,Norway,1974,0,0,0,76,0,0,0,0
2975,Norway,1975,0,0,0,77,0,0,0,0
2976,Norway,1976,0,0,0,81,0,0,0,0
2977,Norway,1977,0,0,0,72,0,0,0,0
2978,Norway,1978,0,0,0,80,0,0,0,0
2979,Norway,1979,0,0,0,88,0,0,0,0
2980,Norway,1980,0,0,0,83,0,0,0,0
2981,Norway,1981,0,0,0,92,0,0,0,0
2982,Norway,1982,0,0,0,92,0,0,0,0
2983,Norway,1983,0,0,0,105,0,0,0,0
2984,Norway,1984,0,0,0,105,0,0,0,0
2985,Norway,1985,0,0,0,102,0,0,0,0
2986,Norway,1986,0,0,0,96,0,0,0,0
2987,Norway,1987,0,0,0,103,0,0,0,0
2988,Norway,1988,0,0,0,108,0,0,0,0
2989,Norway,1989,0,0,0,118,0,0,0,0
2990,Norway,1990,0,0,0,121,0,0,0,0
2991,Norway,1991,0,0,0,110,0,0,0,0
2992,Norway,1992,0,0,0,116,0,0,0,0
2993,Norway,1993,0,0,0,119,0,0,0,0
2994,Norway,1994,0,0,0,111,0,0,0,0
2995,Norway,1995,0,0,0,121,0,0,0,0
2996,Norway,1996,0,0,0,103,0,0,0,0
2997,Norway,1997,0,0,0,109,0,0,0,0
2998,Norway,1998,0,0,0,115,0,0,0,0
2999,Norway,1999,0,0,0,121,0,0,0,0
3000,Norway,2000,0,0,0,141,0,0,0,0
3001,Norway,2001,0,0,0,120,0,0,0,0
3002,Norway,2002,0,0,0,129,0,0,0,0
3003,Norway,2003,0,0,0,105,0,0,0,0
3004,Norway,2004,0,0,0,108,0,0,0,0
3005,Norway,2005,0,0,0,135,0,0,0,0
3006,Norway,2006,0,0,0,119,0,0,0,0
3007,Norway,2007,0,0,0,133,0,0,0,0
3008,Norway,2008,0,0,0,139,0,0,0,0
3009,Norway,2009,0,0,0,125,0,0,0,0
3010,Norway,2010,0,0,0,116,0,0,0,0
3011,Norway,2011,0,0,0,120,0,0,1,0
3012,Norway,2012,0,0,0,141,0,0,1,0
3013,Norway,2013,0,0,0,128,0,0,1,0
3014,Norway,2014,0,0,0,135,0,0,2,0
3015,Norway,2015,0,0,0,137,0,0,2,0
3016,Norway,2016,0,0,0,142,0,0,2,0
3017,Norway,2017,0,0,0,141,0,0,2,0
3018,Norway,2018,0,0,0,138,0,0,3,0
3019,Norway,2019,0,0,0,125,0,0,5,0
3020,Oman,1965,0,0,0,0,0,0,0,0
3021,Oman,1966,0,0,0,0,0,0,0,0
3022,Oman,1967,0,0,0,0,0,0,0,0
3023,Oman,1968,0,0,0,0,0,0,0,0
3024,Oman,1969,0,0,0,0,0,0,0,0
3025,Oman,1970,0,0,0,0,0,0,0,0
3026,Oman,1971,0,0,0,0,0,0,0,0
3027,Oman,1972,0,0,0,0,0,0,0,0
3028,Oman,1973,0,0,0,0,0,0,0,0
3029,Oman,1974,0,0,0,0,0,0,0,0
3030,Oman,1975,0,0,0,0,0,0,0,0
3031,Oman,1976,0,0,0,0,0,0,0,0
3032,Oman,1977,0,0,0,0,0,0,0,0
3033,Oman,1978,0,0,0,0,0,0,0,0
3034,Oman,1979,0,0,0,0,0,0,0,0
3035,Oman,1980,0,0,0,0,0,0,0,0
3036,Oman,1981,0,0,0,0,0,0,0,0
3037,Oman,1982,0,0,0,0,0,0,0,0
3038,Oman,1983,0,0,0,0,0,0,0,0
3039,Oman,1984,0,0,0,0,0,0,0,0
3040,Oman,1985,0,0,0,0,0,0,0,0
3041,Oman,1986,0,0,0,0,0,0,0,0
3042,Oman,1987,0,0,0,0,0,0,0,0
3043,Oman,1988,0,0,0,0,0,0,0,0
3044,Oman,1989,0,0,0,0,0,0,0,0
3045,Oman,1990,0,0,0,0,0,0,0,0
3046,Oman,1991,0,0,0,0,0,0,0,0
3047,Oman,1992,0,0,0,0,0,0,0,0
3048,Oman,1993,0,0,0,0,0,0,0,0
3049,Oman,1994,0,0,0,0,0,0,0,0
3050,Oman,1995,0,0,0,0,0,0,0,0
3051,Oman,1996,0,0,0,0,0,0,0,0
3052,Oman,1997,0,0,0,0,0,0,0,0
3053,Oman,1998,0,0,0,0,0,0,0,0
3054,Oman,1999,0,0,0,0,0,0,0,0
3055,Oman,2000,0,0,0,0,0,0,0,0
3056,Oman,2001,0,0,0,0,0,0,0,0
3057,Oman,2002,0,0,0,0,0,0,0,0
3058,Oman,2003,0,0,0,0,0,0,0,0
3059,Oman,2004,0,0,0,0,0,0,0,0
3060,Oman,2005,0,0,0,0,0,0,0,0
3061,Oman,2006,0,0,0,0,0,0,0,0
3062,Oman,2007,0,0,0,0,0,0,0,0
3063,Oman,2008,0,0,0,0,0,0,0,0
3064,Oman,2009,0,0,0,0,0,0,0,0
3065,Oman,2010,0,0,0,0,0,0,0,0
3066,Oman,2011,0,0,0,0,0,0,0,0
3067,Oman,2012,0,0,0,0,0,0,0,0
3068,Oman,2013,0,0,0,0,0,0,0,0
3069,Oman,2014,0,0,0,0,0,0,0,0
3070,Oman,2015,0,0,0,0,0,0,0,0
3071,Oman,2016,0,0,0,0,0,0,0,0
3072,Oman,2017,0,0,0,0,0,0,0,0
3073,Oman,2018,0,0,0,0,0,0,0,0
3074,Oman,2019,0,0,0,0,0,0,0,0
3075,Other Asia & Pacific,1965,0,0,0,10,0,0,0,0
3076,Other Asia & Pacific,1966,0,0,0,10,0,0,0,0
3077,Other Asia & Pacific,1967,0,0,0,10,0,0,0,0
3078,Other Asia & Pacific,1968,0,0,0,10,0,0,0,0
3079,Other Asia & Pacific,1969,0,0,0,10,0,0,0,0
3080,Other Asia & Pacific,1970,0,0,0,10,0,0,0,0
3081,Other Asia & Pacific,1971,0,0,0,10,0,0,0,0
3082,Other Asia & Pacific,1972,0,0,0,11,0,0,0,0
3083,Other Asia & Pacific,1973,0,0,0,11,0,0,0,0
3084,Other Asia & Pacific,1974,0,0,0,11,0,0,0,0
3085,Other Asia & Pacific,1975,0,0,0,11,0,0,0,0
3086,Other Asia & Pacific,1976,0,0,0,12,0,0,0,0
3087,Other Asia & Pacific,1977,0,0,0,12,0,0,0,0
3088,Other Asia & Pacific,1978,1,0,0,12,0,0,0,0
3089,Other Asia & Pacific,1979,1,0,0,13,0,0,0,0
3090,Other Asia & Pacific,1980,1,0,0,13,0,0,0,0
3091,Other Asia & Pacific,1981,1,0,0,14,0,0,0,0
3092,Other Asia & Pacific,1982,1,0,0,14,0,0,0,0
3093,Other Asia & Pacific,1983,1,0,0,14,0,0,0,0
3094,Other Asia & Pacific,1984,1,0,0,15,0,0,0,0
3095,Other Asia & Pacific,1985,1,0,0,16,0,0,0,0
3096,Other Asia & Pacific,1986,1,0,0,17,0,0,0,0
3097,Other Asia & Pacific,1987,1,0,0,18,0,0,0,0
3098,Other Asia & Pacific,1988,1,0,0,20,0,0,0,0
3099,Other Asia & Pacific,1989,1,0,0,21,0,0,0,0
3100,Other Asia & Pacific,1990,1,0,0,22,0,0,0,0
3101,Other Asia & Pacific,1991,1,0,0,21,0,0,0,0
3102,Other Asia & Pacific,1992,1,0,0,20,0,0,0,0
3103,Other Asia & Pacific,1993,1,0,0,20,0,0,0,0
3104,Other Asia & Pacific,1994,0,0,0,21,0,0,0,0
3105,Other Asia & Pacific,1995,0,0,0,21,0,0,0,0
3106,Other Asia & Pacific,1996,0,0,0,20,0,0,0,0
3107,Other Asia & Pacific,1997,0,0,0,18,0,0,0,0
3108,Other Asia & Pacific,1998,0,0,0,18,0,0,0,0
3109,Other Asia & Pacific,1999,0,0,0,19,0,0,0,0
3110,Other Asia & Pacific,2000,0,0,0,21,0,0,0,0
3111,Other Asia & Pacific,2001,0,0,0,22,0,0,0,0
3112,Other Asia & Pacific,2002,0,0,0,23,0,0,0,0
3113,Other Asia & Pacific,2003,0,0,0,24,0,0,0,0
3114,Other Asia & Pacific,2004,0,0,0,25,0,0,0,0
3115,Other Asia & Pacific,2005,0,0,0,27,0,0,0,0
3116,Other Asia & Pacific,2006,0,0,0,29,0,0,0,0
3117,Other Asia & Pacific,2007,0,0,0,32,0,0,0,0
3118,Other Asia & Pacific,2008,0,0,0,34,0,0,0,0
3119,Other Asia & Pacific,2009,0,0,0,34,0,0,0,0
3120,Other Asia & Pacific,2010,0,0,0,41,0,0,0,0
3121,Other Asia & Pacific,2011,0,0,0,47,0,0,0,0
3122,Other Asia & Pacific,2012,0,0,0,47,0,0,0,0
3123,Other Asia & Pacific,2013,0,0,0,53,0,0,0,0
3124,Other Asia & Pacific,2014,0,0,0,53,0,0,0,0
3125,Other Asia & Pacific,2015,0,0,0,49,0,0,0,0
3126,Other Asia & Pacific,2016,0,0,0,58,0,0,0,0
3127,Other Asia & Pacific,2017,0,0,0,60,0,0,0,0
3128,Other Asia & Pacific,2018,1,0,0,58,0,0,0,0
3129,Other Asia & Pacific,2019,1,0,0,63,0,0,0,1
3130,Other CIS,1985,0,0,0,22,5,0,0,0
3131,Other CIS,1986,0,0,0,20,2,0,0,0
3132,Other CIS,1987,0,0,0,21,4,0,0,0
3133,Other CIS,1988,0,0,0,29,4,0,0,0
3134,Other CIS,1989,0,0,0,25,1,0,0,0
3135,Other CIS,1990,0,0,0,28,0,0,0,0
3136,Other CIS,1991,0,0,0,28,0,0,0,0
3137,Other CIS,1992,0,0,0,28,0,0,0,0
3138,Other CIS,1993,0,0,0,30,0,0,0,0
3139,Other CIS,1994,0,0,0,32,0,0,0,0
3140,Other CIS,1995,0,0,0,27,0,0,0,0
3141,Other CIS,1996,0,0,0,29,2,0,0,0
3142,Other CIS,1997,0,0,0,26,1,0,0,0
3143,Other CIS,1998,0,0,0,25,1,0,0,0
3144,Other CIS,1999,0,0,0,29,2,0,0,0
3145,Other CIS,2000,0,0,0,29,2,0,0,0
3146,Other CIS,2001,0,0,0,27,1,0,0,0
3147,Other CIS,2002,0,0,0,28,2,0,0,0
3148,Other CIS,2003,0,0,0,31,1,0,0,0
3149,Other CIS,2004,0,0,0,32,2,0,0,0
3150,Other CIS,2005,0,0,0,33,2,0,0,0
3151,Other CIS,2006,0,0,0,32,2,0,0,0
3152,Other CIS,2007,0,0,0,33,2,0,0,0
3153,Other CIS,2008,0,0,0,28,2,0,0,0
3154,Other CIS,2009,0,0,0,28,2,0,0,0
3155,Other CIS,2010,0,0,0,30,2,0,0,0
3156,Other CIS,2011,0,0,0,33,2,0,0,0
3157,Other CIS,2012,0,0,0,33,2,0,0,0
3158,Other CIS,2013,0,0,0,32,2,0,0,0
3159,Other CIS,2014,0,0,0,31,2,0,0,0
3160,Other CIS,2015,0,0,0,30,2,0,0,0
3161,Other CIS,2016,0,0,0,30,2,0,0,0
3162,Other CIS,2017,0,0,0,33,2,0,0,0
3163,Other CIS,2018,0,0,0,35,2,0,0,0
3164,Other CIS,2019,0,0,0,35,2,0,0,0
3165,Other Caribbean,1965,0,0,0,0,0,0,0,0
3166,Other Caribbean,1966,0,0,0,0,0,0,0,0
3167,Other Caribbean,1967,0,0,0,0,0,0,0,0
3168,Other Caribbean,1968,0,0,0,0,0,0,0,0
3169,Other Caribbean,1969,0,0,0,0,0,0,0,0
3170,Other Caribbean,1970,0,0,0,0,0,0,0,0
3171,Other Caribbean,1971,0,0,0,0,0,0,0,0
3172,Other Caribbean,1972,0,0,0,0,0,0,0,1
3173,Other Caribbean,1973,0,0,0,0,0,0,0,1
3174,Other Caribbean,1974,0,0,0,0,0,0,0,1
3175,Other Caribbean,1975,0,0,1,0,0,0,0,1
3176,Other Caribbean,1976,0,0,1,1,0,0,0,1
3177,Other Caribbean,1977,0,0,1,0,0,0,0,1
3178,Other Caribbean,1978,0,0,1,1,0,0,0,1
3179,Other Caribbean,1979,0,0,1,1,0,0,0,1
3180,Other Caribbean,1980,0,0,1,1,0,0,0,1
3181,Other Caribbean,1981,0,0,1,1,0,0,0,1
3182,Other Caribbean,1982,0,0,1,1,0,0,0,1
3183,Other Caribbean,1983,0,0,1,1,0,0,0,1
3184,Other Caribbean,1984,0,0,1,1,0,0,0,1
3185,Other Caribbean,1985,0,0,1,1,0,0,0,1
3186,Other Caribbean,1986,0,0,1,2,0,0,0,1
3187,Other Caribbean,1987,0,0,1,2,0,0,0,1
3188,Other Caribbean,1988,0,0,1,2,0,0,0,1
3189,Other Caribbean,1989,0,0,1,1,0,0,0,1
3190,Other Caribbean,1990,0,0,1,1,0,0,0,1
3191,Other Caribbean,1991,0,0,1,1,0,0,0,1
3192,Other Caribbean,1992,0,0,1,1,0,0,0,1
3193,Other Caribbean,1993,0,0,1,1,0,0,0,1
3194,Other Caribbean,1994,0,0,1,0,0,0,0,1
3195,Other Caribbean,1995,0,0,0,1,0,0,0,1
3196,Other Caribbean,1996,0,0,1,1,0,0,0,1
3197,Other Caribbean,1997,0,0,1,1,0,0,0,1
3198,Other Caribbean,1998,0,0,1,1,0,0,0,1
3199,Other Caribbean,1999,0,0,1,2,0,0,0,1
3200,Other Caribbean,2000,0,0,1,1,0,0,0,1
3201,Other Caribbean,2001,0,0,1,1,0,0,0,1
3202,Other Caribbean,2002,0,0,1,1,0,0,0,1
3203,Other Caribbean,2003,0,0,0,2,0,0,0,1
3204,Other Caribbean,2004,0,0,1,2,0,0,0,1
3205,Other Caribbean,2005,0,0,0,2,0,0,0,1
3206,Other Caribbean,2006,0,0,0,2,0,0,0,1
3207,Other Caribbean,2007,0,0,0,2,0,0,0,1
3208,Other Caribbean,2008,0,0,0,2,0,0,0,1
3209,Other Caribbean,2009,0,0,0,2,0,0,0,1
3210,Other Caribbean,2010,0,0,0,2,0,0,0,1
3211,Other Caribbean,2011,0,0,0,2,0,0,0,1
3212,Other Caribbean,2012,0,0,1,2,0,0,0,1
3213,Other Caribbean,2013,0,0,1,2,0,0,1,1
3214,Other Caribbean,2014,0,0,1,1,0,0,1,1
3215,Other Caribbean,2015,0,0,1,1,0,0,1,1
3216,Other Caribbean,2016,0,0,1,1,0,0,1,1
3217,Other Caribbean,2017,0,0,1,2,0,0,1,1
3218,Other Caribbean,2018,0,0,1,2,0,0,1,1
3219,Other Caribbean,2019,0,0,1,1,0,1,1,1
3220,Other Middle East,1965,0,0,0,0,0,0,0,0
3221,Other Middle East,1966,0,0,0,0,0,0,0,0
3222,Other Middle East,1967,0,0,0,0,0,0,0,0
3223,Other Middle East,1968,0,0,0,0,0,0,0,0
3224,Other Middle East,1969,0,0,0,0,0,0,0,0
3225,Other Middle East,1970,0,0,0,0,0,0,0,0
3226,Other Middle East,1971,0,0,0,0,0,0,0,0
3227,Other Middle East,1972,0,0,0,0,0,0,0,0
3228,Other Middle East,1973,0,0,0,0,0,0,0,0
3229,Other Middle East,1974,0,0,0,1,0,0,0,0
3230,Other Middle East,1975,0,0,0,1,0,0,0,0
3231,Other Middle East,1976,0,0,0,2,0,0,0,0
3232,Other Middle East,1977,0,0,0,2,0,0,0,0
3233,Other Middle East,1978,0,0,0,2,0,0,0,0
3234,Other Middle East,1979,0,0,0,3,0,0,0,0
3235,Other Middle East,1980,0,0,0,3,0,0,0,0
3236,Other Middle East,1981,0,0,0,3,0,0,0,0
3237,Other Middle East,1982,0,0,0,3,0,0,0,0
3238,Other Middle East,1983,0,0,0,3,0,0,0,0
3239,Other Middle East,1984,0,0,0,3,0,0,0,0
3240,Other Middle East,1985,0,0,0,3,0,0,0,0
3241,Other Middle East,1986,0,0,0,3,0,0,0,0
3242,Other Middle East,1987,0,0,0,3,0,0,0,0
3243,Other Middle East,1988,0,0,0,3,0,0,0,0
3244,Other Middle East,1989,0,0,0,3,0,0,0,0
3245,Other Middle East,1990,0,0,0,3,0,0,0,0
3246,Other Middle East,1991,0,0,0,3,0,0,0,0
3247,Other Middle East,1992,0,0,0,3,0,0,0,0
3248,Other Middle East,1993,0,0,0,3,0,0,0,0
3249,Other Middle East,1994,0,0,0,3,0,0,0,0
3250,Other Middle East,1995,0,0,0,3,0,0,0,1
3251,Other Middle East,1996,0,0,0,3,0,0,0,1
3252,Other Middle East,1997,0,0,0,3,0,0,0,1
3253,Other Middle East,1998,0,0,0,3,0,0,0,1
3254,Other Middle East,1999,0,0,0,3,0,0,0,1
3255,Other Middle East,2000,0,0,0,3,0,0,0,1
3256,Other Middle East,2001,0,0,0,3,0,0,0,1
3257,Other Middle East,2002,0,0,0,4,0,0,0,1
3258,Other Middle East,2003,0,0,0,4,0,0,0,1
3259,Other Middle East,2004,0,0,0,5,0,0,0,1
3260,Other Middle East,2005,0,0,0,4,0,0,0,1
3261,Other Middle East,2006,0,0,0,4,0,0,0,1
3262,Other Middle East,2007,0,0,0,4,0,0,0,1
3263,Other Middle East,2008,0,0,0,3,0,0,0,1
3264,Other Middle East,2009,0,0,0,2,0,0,0,1
3265,Other Middle East,2010,0,0,0,3,0,0,0,1
3266,Other Middle East,2011,0,0,0,4,0,0,0,1
3267,Other Middle East,2012,0,0,0,4,0,0,0,1
3268,Other Middle East,2013,0,0,0,4,0,0,0,1
3269,Other Middle East,2014,0,0,0,2,0,0,0,1
3270,Other Middle East,2015,0,0,0,0,0,0,0,1
3271,Other Middle East,2016,0,0,0,1,0,1,0,1
3272,Other Middle East,2017,0,0,0,1,0,1,0,1
3273,Other Middle East,2018,0,0,0,1,0,2,0,1
